"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Avg Daily Max Air Temperature (C)	Avg Daily Min Air Temperature (C)
	"Macon County, AL"	"01087"	"2003"	"2003"	"Feb"	"2"	16.07	4.92
	"Macon County, AL"	"01087"	"2003"	"2003"	"Mar"	"3"	21.41	10.51
	"Macon County, AL"	"01087"	"2003"	"2003"	"Apr"	"4"	24.09	12.59
	"Macon County, AL"	"01087"	"2003"	"2003"	"May"	"5"	27.99	18.26
	"Macon County, AL"	"01087"	"2003"	"2003"	"Jun"	"6"	29.93	21.47
	"Macon County, AL"	"01087"	"2003"	"2003"	"Jul"	"7"	30.32	23.69
	"Macon County, AL"	"01087"	"2003"	"2003"	"Aug"	"8"	30.93	24.46
	"Macon County, AL"	"01087"	"2003"	"2003"	"Sep"	"9"	28.10	18.85
	"Macon County, AL"	"01087"	"2003"	"2003"	"Oct"	"10"	24.18	13.45
	"Macon County, AL"	"01087"	"2003"	"2003"	"Nov"	"11"	21.42	8.94
	"Macon County, AL"	"01087"	"2003"	"2003"	"Dec"	"12"	13.31	0.73
"Total"	"Macon County, AL"	"01087"	"2003"	"2003"			23.26	13.15
	"Macon County, AL"	"01087"	"2004"	"2004"	"Jan"	"1"	13.29	2.14
	"Macon County, AL"	"01087"	"2004"	"2004"	"Feb"	"2"	13.24	4.07
	"Macon County, AL"	"01087"	"2004"	"2004"	"Mar"	"3"	21.35	8.43
	"Macon County, AL"	"01087"	"2004"	"2004"	"Apr"	"4"	23.31	10.25
	"Macon County, AL"	"01087"	"2004"	"2004"	"May"	"5"	28.64	18.47
	"Macon County, AL"	"01087"	"2004"	"2004"	"Jun"	"6"	30.55	23.05
	"Macon County, AL"	"01087"	"2004"	"2004"	"Jul"	"7"	32.51	24.26
	"Macon County, AL"	"01087"	"2004"	"2004"	"Aug"	"8"	31.23	22.70
	"Macon County, AL"	"01087"	"2004"	"2004"	"Sep"	"9"	28.28	19.78
	"Macon County, AL"	"01087"	"2004"	"2004"	"Oct"	"10"	27.02	17.26
	"Macon County, AL"	"01087"	"2004"	"2004"	"Nov"	"11"	20.35	9.97
	"Macon County, AL"	"01087"	"2004"	"2004"	"Dec"	"12"	14.06	2.39
"Total"	"Macon County, AL"	"01087"	"2004"	"2004"			23.69	13.59
	"Macon County, AL"	"01087"	"2005"	"2005"	"Jan"	"1"	16.00	4.54
	"Macon County, AL"	"01087"	"2005"	"2005"	"Feb"	"2"	16.96	6.68
	"Macon County, AL"	"01087"	"2005"	"2005"	"Mar"	"3"	18.19	6.92
	"Macon County, AL"	"01087"	"2005"	"2005"	"Apr"	"4"	21.93	10.10
	"Macon County, AL"	"01087"	"2005"	"2005"	"May"	"5"	26.11	15.91
	"Macon County, AL"	"01087"	"2005"	"2005"	"Jun"	"6"	29.68	21.46
	"Macon County, AL"	"01087"	"2005"	"2005"	"Jul"	"7"	32.03	24.69
	"Macon County, AL"	"01087"	"2005"	"2005"	"Aug"	"8"	31.34	24.92
	"Macon County, AL"	"01087"	"2005"	"2005"	"Sep"	"9"	30.75	20.76
	"Macon County, AL"	"01087"	"2005"	"2005"	"Oct"	"10"	24.13	13.10
	"Macon County, AL"	"01087"	"2005"	"2005"	"Nov"	"11"	20.15	7.95
	"Macon County, AL"	"01087"	"2005"	"2005"	"Dec"	"12"	13.07	1.69
"Total"	"Macon County, AL"	"01087"	"2005"	"2005"			23.39	13.26
	"Macon County, AL"	"01087"	"2006"	"2006"	"Jan"	"1"	17.05	5.76
	"Macon County, AL"	"01087"	"2006"	"2006"	"Feb"	"2"	14.12	3.29
	"Macon County, AL"	"01087"	"2006"	"2006"	"Mar"	"3"	19.19	6.46
	"Macon County, AL"	"01087"	"2006"	"2006"	"Apr"	"4"	25.96	13.58
	"Macon County, AL"	"01087"	"2006"	"2006"	"May"	"5"	27.98	17.11
	"Macon County, AL"	"01087"	"2006"	"2006"	"Jun"	"6"	31.97	21.19
	"Macon County, AL"	"01087"	"2006"	"2006"	"Jul"	"7"	33.83	24.20
	"Macon County, AL"	"01087"	"2006"	"2006"	"Aug"	"8"	33.92	25.48
	"Macon County, AL"	"01087"	"2006"	"2006"	"Sep"	"9"	29.92	19.18
	"Macon County, AL"	"01087"	"2006"	"2006"	"Oct"	"10"	24.64	11.93
	"Macon County, AL"	"01087"	"2006"	"2006"	"Nov"	"11"	19.24	6.75
	"Macon County, AL"	"01087"	"2006"	"2006"	"Dec"	"12"	17.52	5.29
"Total"	"Macon County, AL"	"01087"	"2006"	"2006"			24.67	13.41
	"Macon County, AL"	"01087"	"2007"	"2007"	"Jan"	"1"	14.98	4.13
	"Macon County, AL"	"01087"	"2007"	"2007"	"Feb"	"2"	14.71	2.35
	"Macon County, AL"	"01087"	"2007"	"2007"	"Mar"	"3"	22.92	9.82
	"Macon County, AL"	"01087"	"2007"	"2007"	"Apr"	"4"	22.53	9.63
	"Macon County, AL"	"01087"	"2007"	"2007"	"May"	"5"	29.18	15.70
	"Macon County, AL"	"01087"	"2007"	"2007"	"Jun"	"6"	33.46	21.41
	"Macon County, AL"	"01087"	"2007"	"2007"	"Jul"	"7"	32.90	23.98
	"Macon County, AL"	"01087"	"2007"	"2007"	"Aug"	"8"	36.59	25.96
	"Macon County, AL"	"01087"	"2007"	"2007"	"Sep"	"9"	32.26	20.50
	"Macon County, AL"	"01087"	"2007"	"2007"	"Oct"	"10"	27.44	14.99
	"Macon County, AL"	"01087"	"2007"	"2007"	"Nov"	"11"	20.02	5.96
	"Macon County, AL"	"01087"	"2007"	"2007"	"Dec"	"12"	18.17	6.43
"Total"	"Macon County, AL"	"01087"	"2007"	"2007"			25.50	13.49
	"Macon County, AL"	"01087"	"2008"	"2008"	"Jan"	"1"	12.18	1.04
	"Macon County, AL"	"01087"	"2008"	"2008"	"Feb"	"2"	17.12	3.76
	"Macon County, AL"	"01087"	"2008"	"2008"	"Mar"	"3"	19.99	6.32
	"Macon County, AL"	"01087"	"2008"	"2008"	"Apr"	"4"	24.13	12.30
	"Macon County, AL"	"01087"	"2008"	"2008"	"May"	"5"	28.63	15.88
	"Macon County, AL"	"01087"	"2008"	"2008"	"Jun"	"6"	32.57	22.39
	"Macon County, AL"	"01087"	"2008"	"2008"	"Jul"	"7"	32.96	23.42
	"Macon County, AL"	"01087"	"2008"	"2008"	"Aug"	"8"	31.63	22.67
	"Macon County, AL"	"01087"	"2008"	"2008"	"Sep"	"9"	30.14	19.52
	"Macon County, AL"	"01087"	"2008"	"2008"	"Oct"	"10"	23.09	11.77
	"Macon County, AL"	"01087"	"2008"	"2008"	"Nov"	"11"	16.70	4.94
	"Macon County, AL"	"01087"	"2008"	"2008"	"Dec"	"12"	16.15	5.22
"Total"	"Macon County, AL"	"01087"	"2008"	"2008"			23.79	12.46
	"Macon County, AL"	"01087"	"2009"	"2009"	"Jan"	"1"	13.71	2.49
	"Macon County, AL"	"01087"	"2009"	"2009"	"Feb"	"2"	15.68	2.06
	"Macon County, AL"	"01087"	"2009"	"2009"	"Mar"	"3"	20.31	8.49
	"Macon County, AL"	"01087"	"2009"	"2009"	"Apr"	"4"	23.18	11.05
	"Macon County, AL"	"01087"	"2009"	"2009"	"May"	"5"	27.41	18.04
	"Macon County, AL"	"01087"	"2009"	"2009"	"Jun"	"6"	33.60	23.04
	"Macon County, AL"	"01087"	"2009"	"2009"	"Jul"	"7"	33.47	22.30
	"Macon County, AL"	"01087"	"2009"	"2009"	"Aug"	"8"	34.68	24.25
	"Macon County, AL"	"01087"	"2009"	"2009"	"Sep"	"9"	33.75	22.65
	"Macon County, AL"	"01087"	"2009"	"2009"	"Oct"	"10"	25.50	13.94
	"Macon County, AL"	"01087"	"2009"	"2009"	"Nov"	"11"	19.50	6.44
	"Macon County, AL"	"01087"	"2009"	"2009"	"Dec"	"12"	12.91	2.56
"Total"	"Macon County, AL"	"01087"	"2009"	"2009"			24.51	13.17
	"Macon County, AL"	"01087"	"2010"	"2010"	"Jan"	"1"	9.81	-0.17
	"Macon County, AL"	"01087"	"2010"	"2010"	"Feb"	"2"	10.31	0.70
	"Macon County, AL"	"01087"	"2010"	"2010"	"Mar"	"3"	16.61	5.45
	"Macon County, AL"	"01087"	"2010"	"2010"	"Apr"	"4"	25.03	11.16
	"Macon County, AL"	"01087"	"2010"	"2010"	"May"	"5"	29.23	19.25
	"Macon County, AL"	"01087"	"2010"	"2010"	"Jun"	"6"	33.14	24.21
	"Macon County, AL"	"01087"	"2010"	"2010"	"Jul"	"7"	34.05	25.01
	"Macon County, AL"	"01087"	"2010"	"2010"	"Aug"	"8"	33.83	25.64
	"Macon County, AL"	"01087"	"2010"	"2010"	"Sep"	"9"	33.36	19.71
	"Macon County, AL"	"01087"	"2010"	"2010"	"Oct"	"10"	27.27	10.76
	"Macon County, AL"	"01087"	"2010"	"2010"	"Nov"	"11"	20.46	6.57
	"Macon County, AL"	"01087"	"2010"	"2010"	"Dec"	"12"	10.08	-1.52
"Total"	"Macon County, AL"	"01087"	"2010"	"2010"			23.66	12.29
	"Macon County, AL"	"01087"	"2011"	"2011"	"Jan"	"1"	11.11	-0.71
	"Macon County, AL"	"01087"	"2011"	"2011"	"Feb"	"2"	17.17	4.40
	"Macon County, AL"	"01087"	"2011"	"2011"	"Mar"	"3"	22.06	9.14
	"Macon County, AL"	"01087"	"2011"	"2011"	"Apr"	"4"	26.99	12.10
	"Macon County, AL"	"01087"	"2011"	"2011"	"May"	"5"	30.18	15.53
	"Macon County, AL"	"01087"	"2011"	"2011"	"Jun"	"6"	36.59	23.19
	"Macon County, AL"	"01087"	"2011"	"2011"	"Jul"	"7"	34.71	25.41
	"Macon County, AL"	"01087"	"2011"	"2011"	"Aug"	"8"	36.81	23.95
	"Macon County, AL"	"01087"	"2011"	"2011"	"Sep"	"9"	31.08	18.85
	"Macon County, AL"	"01087"	"2011"	"2011"	"Oct"	"10"	24.32	9.89
	"Macon County, AL"	"01087"	"2011"	"2011"	"Nov"	"11"	20.69	6.98
	"Macon County, AL"	"01087"	"2011"	"2011"	"Dec"	"12"	17.38	5.11
"Total"	"Macon County, AL"	"01087"	"2011"	"2011"			25.79	12.86
"Total"	"Macon County, AL"	"01087"					23.47	13.22
	"Madison County, AL"	"01089"	"1979"	"1979"	"Jan"	"1"	3.99	-4.62
	"Madison County, AL"	"01089"	"1979"	"1979"	"Feb"	"2"	8.59	-1.05
	"Madison County, AL"	"01089"	"1979"	"1979"	"Mar"	"3"	15.70	5.73
	"Madison County, AL"	"01089"	"1979"	"1979"	"Apr"	"4"	19.59	10.22
	"Madison County, AL"	"01089"	"1979"	"1979"	"May"	"5"	23.99	14.86
	"Madison County, AL"	"01089"	"1979"	"1979"	"Jun"	"6"	27.58	18.72
	"Madison County, AL"	"01089"	"1979"	"1979"	"Jul"	"7"	28.93	21.62
	"Madison County, AL"	"01089"	"1979"	"1979"	"Aug"	"8"	29.17	22.08
	"Madison County, AL"	"01089"	"1979"	"1979"	"Sep"	"9"	25.80	17.21
	"Madison County, AL"	"01089"	"1979"	"1979"	"Oct"	"10"	20.94	9.87
	"Madison County, AL"	"01089"	"1979"	"1979"	"Nov"	"11"	14.19	4.93
	"Madison County, AL"	"01089"	"1979"	"1979"	"Dec"	"12"	10.05	1.09
"Total"	"Madison County, AL"	"01089"	"1979"	"1979"			19.10	10.12
	"Madison County, AL"	"01089"	"1980"	"1980"	"Jan"	"1"	9.01	1.80
	"Madison County, AL"	"01089"	"1980"	"1980"	"Feb"	"2"	6.86	-2.74
	"Madison County, AL"	"01089"	"1980"	"1980"	"Mar"	"3"	13.66	2.77
	"Madison County, AL"	"01089"	"1980"	"1980"	"Apr"	"4"	19.46	9.42
	"Madison County, AL"	"01089"	"1980"	"1980"	"May"	"5"	24.34	15.78
	"Madison County, AL"	"01089"	"1980"	"1980"	"Jun"	"6"	28.99	19.95
	"Madison County, AL"	"01089"	"1980"	"1980"	"Jul"	"7"	32.43	23.82
	"Madison County, AL"	"01089"	"1980"	"1980"	"Aug"	"8"	31.50	23.32
	"Madison County, AL"	"01089"	"1980"	"1980"	"Sep"	"9"	29.17	20.56
	"Madison County, AL"	"01089"	"1980"	"1980"	"Oct"	"10"	20.27	8.75
	"Madison County, AL"	"01089"	"1980"	"1980"	"Nov"	"11"	14.97	5.17
	"Madison County, AL"	"01089"	"1980"	"1980"	"Dec"	"12"	10.03	-0.19
"Total"	"Madison County, AL"	"01089"	"1980"	"1980"			20.10	10.74
	"Madison County, AL"	"01089"	"1981"	"1981"	"Jan"	"1"	6.25	-3.05
	"Madison County, AL"	"01089"	"1981"	"1981"	"Feb"	"2"	11.90	1.62
	"Madison County, AL"	"01089"	"1981"	"1981"	"Mar"	"3"	14.22	3.50
	"Madison County, AL"	"01089"	"1981"	"1981"	"Apr"	"4"	23.65	12.77
	"Madison County, AL"	"01089"	"1981"	"1981"	"May"	"5"	23.40	13.74
	"Madison County, AL"	"01089"	"1981"	"1981"	"Jun"	"6"	30.14	22.05
	"Madison County, AL"	"01089"	"1981"	"1981"	"Jul"	"7"	31.10	23.55
	"Madison County, AL"	"01089"	"1981"	"1981"	"Aug"	"8"	28.80	21.39
	"Madison County, AL"	"01089"	"1981"	"1981"	"Sep"	"9"	26.75	16.30
	"Madison County, AL"	"01089"	"1981"	"1981"	"Oct"	"10"	20.25	9.96
	"Madison County, AL"	"01089"	"1981"	"1981"	"Nov"	"11"	16.51	5.98
	"Madison County, AL"	"01089"	"1981"	"1981"	"Dec"	"12"	7.68	-0.51
"Total"	"Madison County, AL"	"01089"	"1981"	"1981"			20.07	10.64
	"Madison County, AL"	"01089"	"1982"	"1982"	"Jan"	"1"	7.79	-2.79
	"Madison County, AL"	"01089"	"1982"	"1982"	"Feb"	"2"	10.65	1.52
	"Madison County, AL"	"01089"	"1982"	"1982"	"Mar"	"3"	16.75	7.34
	"Madison County, AL"	"01089"	"1982"	"1982"	"Apr"	"4"	17.70	8.20
	"Madison County, AL"	"01089"	"1982"	"1982"	"May"	"5"	26.15	17.99
	"Madison County, AL"	"01089"	"1982"	"1982"	"Jun"	"6"	27.87	19.50
	"Madison County, AL"	"01089"	"1982"	"1982"	"Jul"	"7"	29.32	23.11
	"Madison County, AL"	"01089"	"1982"	"1982"	"Aug"	"8"	29.45	22.52
	"Madison County, AL"	"01089"	"1982"	"1982"	"Sep"	"9"	25.93	17.21
	"Madison County, AL"	"01089"	"1982"	"1982"	"Oct"	"10"	21.68	11.63
	"Madison County, AL"	"01089"	"1982"	"1982"	"Nov"	"11"	15.78	6.46
	"Madison County, AL"	"01089"	"1982"	"1982"	"Dec"	"12"	13.21	5.27
"Total"	"Madison County, AL"	"01089"	"1982"	"1982"			20.25	11.56
	"Madison County, AL"	"01089"	"1983"	"1983"	"Jan"	"1"	8.02	0.24
	"Madison County, AL"	"01089"	"1983"	"1983"	"Feb"	"2"	10.53	1.85
	"Madison County, AL"	"01089"	"1983"	"1983"	"Mar"	"3"	13.72	4.75
	"Madison County, AL"	"01089"	"1983"	"1983"	"Apr"	"4"	17.07	7.09
	"Madison County, AL"	"01089"	"1983"	"1983"	"May"	"5"	23.14	14.37
	"Madison County, AL"	"01089"	"1983"	"1983"	"Jun"	"6"	26.95	19.51
	"Madison County, AL"	"01089"	"1983"	"1983"	"Jul"	"7"	30.48	23.30
	"Madison County, AL"	"01089"	"1983"	"1983"	"Aug"	"8"	31.30	24.04
	"Madison County, AL"	"01089"	"1983"	"1983"	"Sep"	"9"	26.22	17.50
	"Madison County, AL"	"01089"	"1983"	"1983"	"Oct"	"10"	22.09	12.17
	"Madison County, AL"	"01089"	"1983"	"1983"	"Nov"	"11"	15.07	4.90
	"Madison County, AL"	"01089"	"1983"	"1983"	"Dec"	"12"	6.46	-2.18
"Total"	"Madison County, AL"	"01089"	"1983"	"1983"			19.30	10.68
	"Madison County, AL"	"01089"	"1984"	"1984"	"Jan"	"1"	6.10	-2.74
	"Madison County, AL"	"01089"	"1984"	"1984"	"Feb"	"2"	11.26	1.60
	"Madison County, AL"	"01089"	"1984"	"1984"	"Mar"	"3"	13.81	4.14
	"Madison County, AL"	"01089"	"1984"	"1984"	"Apr"	"4"	18.55	9.62
	"Madison County, AL"	"01089"	"1984"	"1984"	"May"	"5"	23.60	13.59
	"Madison County, AL"	"01089"	"1984"	"1984"	"Jun"	"6"	28.79	20.65
	"Madison County, AL"	"01089"	"1984"	"1984"	"Jul"	"7"	28.47	21.63
	"Madison County, AL"	"01089"	"1984"	"1984"	"Aug"	"8"	28.62	21.60
	"Madison County, AL"	"01089"	"1984"	"1984"	"Sep"	"9"	25.94	15.60
	"Madison County, AL"	"01089"	"1984"	"1984"	"Oct"	"10"	24.17	15.64
	"Madison County, AL"	"01089"	"1984"	"1984"	"Nov"	"11"	13.56	3.43
	"Madison County, AL"	"01089"	"1984"	"1984"	"Dec"	"12"	15.53	6.50
"Total"	"Madison County, AL"	"01089"	"1984"	"1984"			19.89	10.97
	"Madison County, AL"	"01089"	"1985"	"1985"	"Jan"	"1"	3.52	-5.33
	"Madison County, AL"	"01089"	"1985"	"1985"	"Feb"	"2"	7.75	-0.80
	"Madison County, AL"	"01089"	"1985"	"1985"	"Mar"	"3"	16.94	6.34
	"Madison County, AL"	"01089"	"1985"	"1985"	"Apr"	"4"	21.27	11.43
	"Madison County, AL"	"01089"	"1985"	"1985"	"May"	"5"	24.60	15.87
	"Madison County, AL"	"01089"	"1985"	"1985"	"Jun"	"6"	28.53	20.46
	"Madison County, AL"	"01089"	"1985"	"1985"	"Jul"	"7"	29.32	22.35
	"Madison County, AL"	"01089"	"1985"	"1985"	"Aug"	"8"	28.73	21.95
	"Madison County, AL"	"01089"	"1985"	"1985"	"Sep"	"9"	25.77	16.93
	"Madison County, AL"	"01089"	"1985"	"1985"	"Oct"	"10"	22.63	14.47
	"Madison County, AL"	"01089"	"1985"	"1985"	"Nov"	"11"	19.15	10.85
	"Madison County, AL"	"01089"	"1985"	"1985"	"Dec"	"12"	6.73	-2.34
"Total"	"Madison County, AL"	"01089"	"1985"	"1985"			19.63	11.07
	"Madison County, AL"	"01089"	"1986"	"1986"	"Jan"	"1"	8.41	-2.17
	"Madison County, AL"	"01089"	"1986"	"1986"	"Feb"	"2"	12.49	3.11
	"Madison County, AL"	"01089"	"1986"	"1986"	"Mar"	"3"	16.43	5.20
	"Madison County, AL"	"01089"	"1986"	"1986"	"Apr"	"4"	21.45	9.93
	"Madison County, AL"	"01089"	"1986"	"1986"	"May"	"5"	25.13	16.58
	"Madison County, AL"	"01089"	"1986"	"1986"	"Jun"	"6"	29.86	21.81
	"Madison County, AL"	"01089"	"1986"	"1986"	"Jul"	"7"	32.05	24.11
	"Madison County, AL"	"01089"	"1986"	"1986"	"Aug"	"8"	29.13	21.56
	"Madison County, AL"	"01089"	"1986"	"1986"	"Sep"	"9"	28.45	20.37
	"Madison County, AL"	"01089"	"1986"	"1986"	"Oct"	"10"	21.55	13.30
	"Madison County, AL"	"01089"	"1986"	"1986"	"Nov"	"11"	16.86	8.16
	"Madison County, AL"	"01089"	"1986"	"1986"	"Dec"	"12"	9.98	2.14
"Total"	"Madison County, AL"	"01089"	"1986"	"1986"			21.02	12.05
	"Madison County, AL"	"01089"	"1987"	"1987"	"Jan"	"1"	8.84	-0.05
	"Madison County, AL"	"01089"	"1987"	"1987"	"Feb"	"2"	11.34	3.06
	"Madison County, AL"	"01089"	"1987"	"1987"	"Mar"	"3"	15.38	6.08
	"Madison County, AL"	"01089"	"1987"	"1987"	"Apr"	"4"	19.20	9.62
	"Madison County, AL"	"01089"	"1987"	"1987"	"May"	"5"	26.51	19.08
	"Madison County, AL"	"01089"	"1987"	"1987"	"Jun"	"6"	28.34	20.50
	"Madison County, AL"	"01089"	"1987"	"1987"	"Jul"	"7"	30.70	23.05
	"Madison County, AL"	"01089"	"1987"	"1987"	"Aug"	"8"	31.24	23.44
	"Madison County, AL"	"01089"	"1987"	"1987"	"Sep"	"9"	26.64	18.61
	"Madison County, AL"	"01089"	"1987"	"1987"	"Oct"	"10"	18.77	6.35
	"Madison County, AL"	"01089"	"1987"	"1987"	"Nov"	"11"	16.34	5.68
	"Madison County, AL"	"01089"	"1987"	"1987"	"Dec"	"12"	12.38	3.58
"Total"	"Madison County, AL"	"01089"	"1987"	"1987"			20.52	11.63
	"Madison County, AL"	"01089"	"1988"	"1988"	"Jan"	"1"	5.77	-2.82
	"Madison County, AL"	"01089"	"1988"	"1988"	"Feb"	"2"	10.12	-0.03
	"Madison County, AL"	"01089"	"1988"	"1988"	"Mar"	"3"	16.02	4.77
	"Madison County, AL"	"01089"	"1988"	"1988"	"Apr"	"4"	20.56	9.35
	"Madison County, AL"	"01089"	"1988"	"1988"	"May"	"5"	25.12	14.25
	"Madison County, AL"	"01089"	"1988"	"1988"	"Jun"	"6"	30.09	19.08
	"Madison County, AL"	"01089"	"1988"	"1988"	"Jul"	"7"	30.35	22.74
	"Madison County, AL"	"01089"	"1988"	"1988"	"Aug"	"8"	32.01	23.66
	"Madison County, AL"	"01089"	"1988"	"1988"	"Sep"	"9"	27.63	18.63
	"Madison County, AL"	"01089"	"1988"	"1988"	"Oct"	"10"	18.64	7.88
	"Madison County, AL"	"01089"	"1988"	"1988"	"Nov"	"11"	16.21	6.39
	"Madison County, AL"	"01089"	"1988"	"1988"	"Dec"	"12"	10.32	0.92
"Total"	"Madison County, AL"	"01089"	"1988"	"1988"			20.25	10.43
	"Madison County, AL"	"01089"	"1989"	"1989"	"Jan"	"1"	12.40	3.13
	"Madison County, AL"	"01089"	"1989"	"1989"	"Feb"	"2"	9.99	1.27
	"Madison County, AL"	"01089"	"1989"	"1989"	"Mar"	"3"	17.36	6.58
	"Madison County, AL"	"01089"	"1989"	"1989"	"Apr"	"4"	19.44	9.50
	"Madison County, AL"	"01089"	"1989"	"1989"	"May"	"5"	23.10	13.60
	"Madison County, AL"	"01089"	"1989"	"1989"	"Jun"	"6"	26.72	20.48
	"Madison County, AL"	"01089"	"1989"	"1989"	"Jul"	"7"	28.28	22.16
	"Madison County, AL"	"01089"	"1989"	"1989"	"Aug"	"8"	28.52	22.10
	"Madison County, AL"	"01089"	"1989"	"1989"	"Sep"	"9"	25.04	16.91
	"Madison County, AL"	"01089"	"1989"	"1989"	"Oct"	"10"	20.57	9.71
	"Madison County, AL"	"01089"	"1989"	"1989"	"Nov"	"11"	14.36	4.76
	"Madison County, AL"	"01089"	"1989"	"1989"	"Dec"	"12"	4.94	-3.72
"Total"	"Madison County, AL"	"01089"	"1989"	"1989"			19.28	10.59
	"Madison County, AL"	"01089"	"1990"	"1990"	"Jan"	"1"	11.48	3.21
	"Madison County, AL"	"01089"	"1990"	"1990"	"Feb"	"2"	14.64	4.81
	"Madison County, AL"	"01089"	"1990"	"1990"	"Mar"	"3"	16.09	7.13
	"Madison County, AL"	"01089"	"1990"	"1990"	"Apr"	"4"	19.34	9.01
	"Madison County, AL"	"01089"	"1990"	"1990"	"May"	"5"	24.17	14.85
	"Madison County, AL"	"01089"	"1990"	"1990"	"Jun"	"6"	28.88	20.29
	"Madison County, AL"	"01089"	"1990"	"1990"	"Jul"	"7"	29.69	22.33
	"Madison County, AL"	"01089"	"1990"	"1990"	"Aug"	"8"	30.59	22.21
	"Madison County, AL"	"01089"	"1990"	"1990"	"Sep"	"9"	28.37	19.14
	"Madison County, AL"	"01089"	"1990"	"1990"	"Oct"	"10"	22.04	10.64
	"Madison County, AL"	"01089"	"1990"	"1990"	"Nov"	"11"	17.91	6.70
	"Madison County, AL"	"01089"	"1990"	"1990"	"Dec"	"12"	13.01	3.50
"Total"	"Madison County, AL"	"01089"	"1990"	"1990"			21.38	12.02
	"Madison County, AL"	"01089"	"1991"	"1991"	"Jan"	"1"	9.97	2.31
	"Madison County, AL"	"01089"	"1991"	"1991"	"Feb"	"2"	12.37	3.10
	"Madison County, AL"	"01089"	"1991"	"1991"	"Mar"	"3"	16.36	5.31
	"Madison County, AL"	"01089"	"1991"	"1991"	"Apr"	"4"	21.50	12.90
	"Madison County, AL"	"01089"	"1991"	"1991"	"May"	"5"	25.54	18.30
	"Madison County, AL"	"01089"	"1991"	"1991"	"Jun"	"6"	27.80	21.19
	"Madison County, AL"	"01089"	"1991"	"1991"	"Jul"	"7"	29.88	23.20
	"Madison County, AL"	"01089"	"1991"	"1991"	"Aug"	"8"	29.44	22.81
	"Madison County, AL"	"01089"	"1991"	"1991"	"Sep"	"9"	26.71	18.19
	"Madison County, AL"	"01089"	"1991"	"1991"	"Oct"	"10"	22.22	11.37
	"Madison County, AL"	"01089"	"1991"	"1991"	"Nov"	"11"	13.11	3.92
	"Madison County, AL"	"01089"	"1991"	"1991"	"Dec"	"12"	11.92	3.14
"Total"	"Madison County, AL"	"01089"	"1991"	"1991"			20.62	12.20
	"Madison County, AL"	"01089"	"1992"	"1992"	"Jan"	"1"	9.21	0.75
	"Madison County, AL"	"01089"	"1992"	"1992"	"Feb"	"2"	13.28	4.03
	"Madison County, AL"	"01089"	"1992"	"1992"	"Mar"	"3"	14.94	4.56
	"Madison County, AL"	"01089"	"1992"	"1992"	"Apr"	"4"	19.59	9.82
	"Madison County, AL"	"01089"	"1992"	"1992"	"May"	"5"	23.38	14.11
	"Madison County, AL"	"01089"	"1992"	"1992"	"Jun"	"6"	26.79	18.53
	"Madison County, AL"	"01089"	"1992"	"1992"	"Jul"	"7"	29.46	22.60
	"Madison County, AL"	"01089"	"1992"	"1992"	"Aug"	"8"	28.25	20.49
	"Madison County, AL"	"01089"	"1992"	"1992"	"Sep"	"9"	26.13	17.80
	"Madison County, AL"	"01089"	"1992"	"1992"	"Oct"	"10"	20.97	10.71
	"Madison County, AL"	"01089"	"1992"	"1992"	"Nov"	"11"	13.62	4.90
	"Madison County, AL"	"01089"	"1992"	"1992"	"Dec"	"12"	9.78	2.14
"Total"	"Madison County, AL"	"01089"	"1992"	"1992"			19.63	10.89
	"Madison County, AL"	"01089"	"1993"	"1993"	"Jan"	"1"	10.94	3.30
	"Madison County, AL"	"01089"	"1993"	"1993"	"Feb"	"2"	10.09	0.62
	"Madison County, AL"	"01089"	"1993"	"1993"	"Mar"	"3"	12.76	4.34
	"Madison County, AL"	"01089"	"1993"	"1993"	"Apr"	"4"	17.86	8.14
	"Madison County, AL"	"01089"	"1993"	"1993"	"May"	"5"	23.88	15.44
	"Madison County, AL"	"01089"	"1993"	"1993"	"Jun"	"6"	28.85	20.66
	"Madison County, AL"	"01089"	"1993"	"1993"	"Jul"	"7"	31.35	23.74
	"Madison County, AL"	"01089"	"1993"	"1993"	"Aug"	"8"	30.76	23.63
	"Madison County, AL"	"01089"	"1993"	"1993"	"Sep"	"9"	26.77	17.34
	"Madison County, AL"	"01089"	"1993"	"1993"	"Oct"	"10"	20.78	11.07
	"Madison County, AL"	"01089"	"1993"	"1993"	"Nov"	"11"	15.08	4.86
	"Madison County, AL"	"01089"	"1993"	"1993"	"Dec"	"12"	9.66	1.53
"Total"	"Madison County, AL"	"01089"	"1993"	"1993"			19.95	11.29
	"Madison County, AL"	"01089"	"1994"	"1994"	"Jan"	"1"	5.73	-2.26
	"Madison County, AL"	"01089"	"1994"	"1994"	"Feb"	"2"	12.28	2.80
	"Madison County, AL"	"01089"	"1994"	"1994"	"Mar"	"3"	15.48	4.61
	"Madison County, AL"	"01089"	"1994"	"1994"	"Apr"	"4"	22.34	11.44
	"Madison County, AL"	"01089"	"1994"	"1994"	"May"	"5"	23.32	13.46
	"Madison County, AL"	"01089"	"1994"	"1994"	"Jun"	"6"	28.97	21.99
	"Madison County, AL"	"01089"	"1994"	"1994"	"Jul"	"7"	27.72	21.60
	"Madison County, AL"	"01089"	"1994"	"1994"	"Aug"	"8"	29.15	21.43
